Switch ip = 172.23.13.112
sh mac address-table | exclude Po
          Mac Address Table
-------------------------------------------

----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 All    0180.c200.0000    STATIC      CPU
   1    8cec.4b4b.b3c0    DYNAMIC     Gi1/0/24
   1    a0d3.c10c.8e18    DYNAMIC     Gi1/0/24
   1    a0ec.f935.d847    STATIC      Vl1 
   1    a0ec.f9b3.3f81    DYNAMIC     Gi1/0/24
   1    a0ec.f9b3.3f82    DYNAMIC     Gi1/0/24
   1    b47a.f135.476e    DYNAMIC     Gi1/0/24
   1    b47a.f135.4771    DYNAMIC     Gi1/0/24
   1    b47a.f135.486a    DYNAMIC     Gi1/0/24
   1    b47a.f135.486d    DYNAMIC     Gi1/0/24
   1    c465.1632.e8d4    DYNAMIC     Gi1/0/24
   1    c465.1635.4a4b    DYNAMIC     Gi1/0/24
   1    c465.1635.4ce3    DYNAMIC     Gi1/0/24
   1    c4f7.d50d.e947    DYNAMIC     Gi1/0/24
   1    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
   3    0000.5e00.010c    DYNAMIC     Gi1/0/24
   3    24e9.b334.9600    DYNAMIC     Gi1/0/24
   3    24e9.b396.2380    DYNAMIC     Gi1/0/24
   3    744d.28a0.d3c3    DYNAMIC     Gi1/0/24
   3    881d.fc57.a998    DYNAMIC     Gi1/0/24
   3    881d.fc63.b618    DYNAMIC     Gi1/0/24
   3    881d.fc63.b667    DYNAMIC     Gi1/0/24
   3    a0ec.f916.e498    DYNAMIC     Gi1/0/24
   3    a0ec.f916.e4e7    DYNAMIC     Gi1/0/24
   3    a0ec.f935.d867    STATIC      Vl3 
   3    a0ec.f935.d898    DYNAMIC     Gi1/0/24
   3    a0ec.f935.d8e7    DYNAMIC     Gi1/0/24
   3    a0ec.f935.db18    DYNAMIC     Gi1/0/24
   3    a0ec.f9af.ff18    DYNAMIC     Gi1/0/24
   3    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
   3    f8c2.88c8.04c1    DYNAMIC     Gi1/0/24
   2    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
  15    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
  60    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 101    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 102    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 103    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 104    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 105    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 106    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 107    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 121    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 122    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 123    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 124    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 125    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 255    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 313    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 460    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 461    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 470    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 471    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 472    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 473    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 480    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 490    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 724    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 730    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 731    f8c2.88c8.0493    DYNAMIC     Gi1/0/24
 760    0023.245d.4b17    DYNAMIC     Gi1/0/24
 760    0023.245d.4bbc    DYNAMIC     Gi1/0/16
 760    0023.245d.4ca1    DYNAMIC     Gi1/0/24
 760    0023.245d.4daa    DYNAMIC     Gi1/0/24
 760    0023.245d.d6b2    DYNAMIC     Gi1/0/24
 760    1c69.7a35.6e13    DYNAMIC     Gi1/0/24
 760    1c69.7a37.1124    DYNAMIC     Gi1/0/24
 760    1c69.7a37.8051    DYNAMIC     Gi1/0/24
 760    1c69.7a37.84f2    DYNAMIC     Gi1/0/24
 760    1c69.7a37.8774    DYNAMIC     Gi1/0/24
 760    1c69.7a37.8966    DYNAMIC     Gi1/0/24
 760    1c69.7a3d.6974    DYNAMIC     Gi1/0/24
 760    1c69.7a3f.f06c    DYNAMIC     Gi1/0/24
 760    1c69.7a3f.f0d6    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0add    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0b20    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0b61    DYNAMIC     Gi1/0/18
 760    1c69.7a70.0bca    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0bcf    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0c74    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d08    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d2b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d3a    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d6e    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d89    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0d8b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0dc8    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0e4b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.0e96    DYNAMIC     Gi1/0/4
 760    1c69.7a70.0ea3    DYNAMIC     Gi1/0/24
 760    1c69.7a70.1697    DYNAMIC     Gi1/0/24
 760    1c69.7a70.1c44    DYNAMIC     Gi1/0/24
 760    1c69.7a70.87f9    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8809    DYNAMIC     Gi1/0/24
 760    1c69.7a70.881f    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8827    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8868    DYNAMIC     Gi1/0/24
 760    1c69.7a70.88a4    DYNAMIC     Gi1/0/24
 760    1c69.7a70.88aa    DYNAMIC     Gi1/0/24
 760    1c69.7a70.893b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8953    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8994    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8996    DYNAMIC     Gi1/0/24
 760    1c69.7a70.89d5    DYNAMIC     Gi1/0/9
 760    1c69.7a70.89f4    DYNAMIC     Gi1/0/24
 760    1c69.7a70.89fa    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a0c    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a16    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a29    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a33    DYNAMIC     Gi1/0/7
 760    1c69.7a70.8a3b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a75    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8a87    DYNAMIC     Gi1/0/8
 760    1c69.7a70.8aef    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8b0b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8b4d    DYNAMIC     Gi1/0/20
 760    1c69.7a70.8b66    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8b82    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8bff    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8c27    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8c32    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8c40    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8cc5    DYNAMIC     Gi1/0/12
 760    1c69.7a70.8cfe    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8de6    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8e1b    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8e6c    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8e90    DYNAMIC     Gi1/0/24
 760    1c69.7a70.8e94    DYNAMIC     Gi1/0/24
