Switch ip = 1.1.21.16
sh mac address-table | exclude Po
          Mac Address Table
-------------------------------------------

----    -----------       --------    -----
 All    0100.0ccc.cccc    STATIC      CPU
 All    0100.0ccc.cccd    STATIC      CPU
 All    0180.c200.0000    STATIC      CPU
 All    0180.c200.0001    STATIC      CPU
 All    0180.c200.0002    STATIC      CPU
 All    0180.c200.0003    STATIC      CPU
 All    0180.c200.0004    STATIC      CPU
 All    0180.c200.0005    STATIC      CPU
 All    0180.c200.0006    STATIC      CPU
 All    0180.c200.0007    STATIC      CPU
 All    0180.c200.0008    STATIC      CPU
 All    0180.c200.0009    STATIC      CPU
 All    0180.c200.000a    STATIC      CPU
 All    0180.c200.000b    STATIC      CPU
 All    0180.c200.000c    STATIC      CPU
 All    0180.c200.000d    STATIC      CPU
 All    0180.c200.000e    STATIC      CPU
 All    0180.c200.000f    STATIC      CPU
 All    0180.c200.0010    STATIC      CPU
 All    ffff.ffff.ffff    STATIC      CPU
   1    0021.a161.de0d    DYNAMIC     Gi0/2
   1    24e9.b334.9600    DYNAMIC     Gi0/2
   1    744d.2855.96de    DYNAMIC     Gi0/2
   1    744d.28a0.d3c3    DYNAMIC     Gi0/2
   1    c4ad.3412.943c    DYNAMIC     Gi0/2
   1    c4ad.3452.be71    DYNAMIC     Gi0/2
   1    c4ad.3453.b9e4    DYNAMIC     Gi0/2
   1    d4ca.6dea.28cf    DYNAMIC     Gi0/2
   2    0021.a161.de0d    DYNAMIC     Gi0/2
   2    24e9.b334.9600    DYNAMIC     Gi0/2
   2    24e9.b396.2380    DYNAMIC     Gi0/2
   2    5cba.2c3c.5088    DYNAMIC     Gi0/2
   2    5cba.2c3c.a0f2    DYNAMIC     Gi0/2
   2    5cba.2c3c.d0da    DYNAMIC     Gi0/2
   2    5cba.2c3c.e0c4    DYNAMIC     Gi0/2
   2    5cba.2c3c.f014    DYNAMIC     Gi0/2
   2    881d.fc57.a997    DYNAMIC     Gi0/2
   2    9440.c921.d636    DYNAMIC     Gi0/2
   2    98f2.b335.bff8    DYNAMIC     Gi0/2
   2    98f2.b336.8c7e    DYNAMIC     Gi0/2
   2    9cb6.5403.6098    DYNAMIC     Gi0/2
   2    a0ec.f935.db17    DYNAMIC     Gi0/2
   2    c4ad.3453.b9e4    DYNAMIC     Gi0/2
   2    d4ca.6dea.28cf    DYNAMIC     Gi0/2
 101    0000.5e00.0137    DYNAMIC     Gi0/2
 101    0009.1804.5a16    DYNAMIC     Gi0/2
 101    0009.1804.5a17    DYNAMIC     Gi0/2
 101    0009.1804.5a19    DYNAMIC     Gi0/2
 101    0009.1804.5a1b    DYNAMIC     Gi0/2
 101    0009.1804.5a1d    DYNAMIC     Gi0/2
 101    0009.1804.5a26    DYNAMIC     Gi0/2
 101    0009.1804.5a27    DYNAMIC     Gi0/2
 101    0009.1804.5a28    DYNAMIC     Gi0/2
 101    0009.1804.5a29    DYNAMIC     Gi0/2
 101    0009.1804.5a2a    DYNAMIC     Gi0/2
 101    0009.1804.5a2b    DYNAMIC     Gi0/2
 101    0009.1804.5a2d    DYNAMIC     Gi0/2
 101    0009.1804.5a40    DYNAMIC     Gi0/2
 101    0009.1804.5a41    DYNAMIC     Gi0/2
 101    0009.1804.5a42    DYNAMIC     Gi0/2
 101    0009.1804.5a43    DYNAMIC     Gi0/2
 101    0009.1804.5a44    DYNAMIC     Gi0/2
 101    0009.1804.5a46    DYNAMIC     Gi0/2
 101    0009.1804.5a47    DYNAMIC     Gi0/2
 101    0009.1804.6521    DYNAMIC     Gi0/2
 101    0009.1804.6522    DYNAMIC     Gi0/2
 101    0009.1804.6523    DYNAMIC     Gi0/2
 101    0009.1804.6525    DYNAMIC     Gi0/2
 101    0009.1804.6526    DYNAMIC     Gi0/2
 101    0009.1804.6527    DYNAMIC     Gi0/2
 101    0009.1804.6528    DYNAMIC     Gi0/2
 101    0016.6c81.8273    DYNAMIC     Gi0/2
 101    0016.6c82.802b    DYNAMIC     Gi0/2
 101    0016.6c83.537a    DYNAMIC     Gi0/2
 101    0016.6ca7.53a8    DYNAMIC     Gi0/2
 101    0021.a161.de0d    DYNAMIC     Gi0/2
 101    24e9.b334.9600    DYNAMIC     Gi0/2
 101    503e.aa13.a38a    DYNAMIC     Gi0/2
 102    0000.5e00.010b    DYNAMIC     Gi0/2
 102    0000.5e00.0134    DYNAMIC     Gi0/2
 102    0012.410f.5bc8    DYNAMIC     Gi0/2
 102    0021.a161.de0d    DYNAMIC     Gi0/2
 102    24e9.b334.9600    DYNAMIC     Gi0/2
 102    744d.2855.96de    DYNAMIC     Gi0/2
 102    c4ad.3412.943c    DYNAMIC     Gi0/2
 102    c4ad.3452.be71    DYNAMIC     Gi0/2
 102    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 102    d4ca.6dea.28cf    DYNAMIC     Gi0/2
 103    0000.5e00.013b    DYNAMIC     Gi0/2
 103    0021.a161.de0d    DYNAMIC     Gi0/2
 103    c4ad.3412.943c    DYNAMIC     Gi0/2
 103    c4ad.3452.be71    DYNAMIC     Gi0/2
 103    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 104    0000.5e00.013a    DYNAMIC     Gi0/2
 104    0021.a161.de0d    DYNAMIC     Gi0/2
 104    c4ad.3412.943c    DYNAMIC     Gi0/2
 104    c4ad.3452.be71    DYNAMIC     Gi0/2
 104    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 104    dcef.8083.f646    DYNAMIC     Gi0/2
 105    0021.a161.de0d    DYNAMIC     Gi0/2
 105    08aa.8995.06f8    DYNAMIC     Gi0/2
 105    c4ad.3412.943c    DYNAMIC     Gi0/2
 106    0021.a161.de0d    DYNAMIC     Gi0/2
 106    0045.e269.ee7f    DYNAMIC     Gi0/2
 106    08aa.8995.084e    DYNAMIC     Gi0/2
 106    1cbf.ce6d.f255    DYNAMIC     Gi0/2
 106    346f.2471.c8d3    DYNAMIC     Gi0/2
 106    4a7b.a48a.3f4f    DYNAMIC     Gi0/2
 106    4aeb.a31c.bd95    DYNAMIC     Gi0/2
 106    5608.89b3.6a29    DYNAMIC     Gi0/2
 106    881d.fc57.a997    DYNAMIC     Gi0/2
 106    8caa.ce3e.7d9a    DYNAMIC     Gi0/2
 106    98e7.4311.604a    DYNAMIC     Gi0/2
 106    9cfc.e866.58b9    DYNAMIC     Gi0/2
 106    a0ec.f935.db17    DYNAMIC     Gi0/2
 106    b40f.3b45.97a8    DYNAMIC     Gi0/2
 106    b40f.3b45.97b0    DYNAMIC     Gi0/2
 106    b40f.3b45.97b8    DYNAMIC     Gi0/2
 106    b48c.9deb.9f69    DYNAMIC     Gi0/2
 106    c4ad.3412.943c    DYNAMIC     Gi0/2
 106    c809.a8c7.67f3    DYNAMIC     Gi0/2
 107    0021.a161.de0d    DYNAMIC     Gi0/2
 107    0c37.4783.ed52    DYNAMIC     Gi0/2
 107    c4ad.3412.943c    DYNAMIC     Gi0/2
 313    0021.a161.de0d    DYNAMIC     Gi0/2
 460    0000.5e00.0106    DYNAMIC     Gi0/2
 460    0021.a161.de0d    DYNAMIC     Gi0/2
 460    0023.245d.4be2    DYNAMIC     Fa0/3
 460    0023.245d.4d32    DYNAMIC     Fa0/24
 460    0023.245d.4d6b    DYNAMIC     Gi0/2
 460    0023.245d.d7f2    DYNAMIC     Fa0/8
 460    1078.d2c0.72bb    DYNAMIC     Gi0/2
 460    1078.d2c0.e351    DYNAMIC     Gi0/2
 460    1078.d2c0.e6cf    DYNAMIC     Gi0/2
 460    1078.d2c6.c09a    DYNAMIC     Gi0/2
 460    24e9.b334.9600    DYNAMIC     Gi0/2
 460    24e9.b396.2380    DYNAMIC     Gi0/2
 460    3464.a916.953f    DYNAMIC     Gi0/2
 460    3464.a916.954c    DYNAMIC     Gi0/2
 460    3464.a916.95cc    DYNAMIC     Gi0/2
 460    3464.a916.95e6    DYNAMIC     Gi0/2
 460    3464.a916.9609    DYNAMIC     Gi0/2
 460    3464.a916.96dc    DYNAMIC     Gi0/2
 460    3464.a916.96df    DYNAMIC     Gi0/2
 460    3464.a916.9900    DYNAMIC     Gi0/2
 460    3464.a916.9903    DYNAMIC     Gi0/2
 460    3464.a916.99f9    DYNAMIC     Gi0/2
 460    3464.a916.a0ff    DYNAMIC     Gi0/2
 460    3464.a916.a4d8    DYNAMIC     Gi0/2
 460    3464.a916.a545    DYNAMIC     Gi0/2
 460    3464.a916.a56e    DYNAMIC     Gi0/2
 460    3464.a916.a5a9    DYNAMIC     Gi0/2
 460    448a.5b03.7421    DYNAMIC     Gi0/2
 460    448a.5b03.745e    DYNAMIC     Fa0/12
 460    448a.5b03.74f4    DYNAMIC     Gi0/2
 460    7427.eae9.5ef3    DYNAMIC     Fa0/22
 460    7427.eae9.cb7e    DYNAMIC     Gi0/2
 460    881d.fc57.a997    DYNAMIC     Gi0/2
 460    9c7b.ef34.2a00    DYNAMIC     Gi0/2
 460    a0ec.f935.db17    DYNAMIC     Gi0/2
 460    c03f.d536.0889    DYNAMIC     Fa0/11
 460    c4ad.3412.943c    DYNAMIC     Gi0/2
 460    c4ad.3452.be71    DYNAMIC     Gi0/2
 460    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 460    d4ca.6dea.28cf    DYNAMIC     Gi0/2
 461    0000.5e00.0107    DYNAMIC     Gi0/2
 461    0021.a161.de0d    DYNAMIC     Gi0/2
 461    0090.fb4b.3e10    DYNAMIC     Gi0/2
 461    1078.d296.6af1    DYNAMIC     Gi0/2
 461    1078.d2ab.a260    DYNAMIC     Gi0/2
 461    1078.d2c0.16c2    DYNAMIC     Gi0/2
 461    1078.d2c0.6148    DYNAMIC     Gi0/2
 461    1078.d2c1.7222    DYNAMIC     Gi0/2
 461    1078.d2c2.297f    DYNAMIC     Gi0/2
 461    1078.d2c5.8a8e    DYNAMIC     Gi0/2
 461    1078.d2ca.7a3d    DYNAMIC     Gi0/2
 461    1078.d2cb.0c8f    DYNAMIC     Gi0/2
 461    1078.d2ee.674c    DYNAMIC     Gi0/2
 461    1078.d2ee.6cc0    DYNAMIC     Gi0/2
 461    1078.d2f0.fb26    DYNAMIC     Gi0/2
 461    1078.d2f0.fd42    DYNAMIC     Gi0/2
 461    24e9.b334.9600    DYNAMIC     Gi0/2
 461    24e9.b396.2380    DYNAMIC     Gi0/2
 461    3464.a916.98b7    DYNAMIC     Gi0/2
 461    448a.5b03.73dd    DYNAMIC     Gi0/2
 461    448a.5b03.74c3    DYNAMIC     Gi0/2
 461    7427.eae9.5b3a    DYNAMIC     Gi0/2
 461    7427.eae9.cc93    DYNAMIC     Gi0/2
 461    881d.fc57.a997    DYNAMIC     Gi0/2
 461    8c16.4578.07a5    DYNAMIC     Gi0/2
 461    9c7b.ef34.22c7    DYNAMIC     Gi0/2
 461    9c7b.ef34.23f5    DYNAMIC     Gi0/2
 461    9c7b.ef34.266c    DYNAMIC     Gi0/2
 461    9c7b.ef34.26f6    DYNAMIC     Gi0/2
 461    9c7b.ef34.27d4    DYNAMIC     Gi0/2
 461    9c7b.ef34.27e1    DYNAMIC     Gi0/2
 461    9c7b.ef34.293c    DYNAMIC     Gi0/2
 461    9c7b.ef34.2950    DYNAMIC     Gi0/2
 461    9c7b.ef56.48a0    DYNAMIC     Gi0/2
 461    a0ec.f935.db17    DYNAMIC     Gi0/2
 461    c4ad.3412.943c    DYNAMIC     Gi0/2
 461    c4ad.3452.be71    DYNAMIC     Gi0/2
 461    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 470    0000.5e00.0101    DYNAMIC     Gi0/2
 470    0000.5e00.0133    DYNAMIC     Gi0/2
 470    0021.a161.de0d    DYNAMIC     Gi0/2
 470    245e.be7c.d42a    DYNAMIC     Gi0/2
 470    24e9.b334.9600    DYNAMIC     Gi0/2
 470    24e9.b396.2380    DYNAMIC     Gi0/2
 470    269b.da9a.a42d    DYNAMIC     Gi0/2
 470    2cc8.1b2c.e51f    DYNAMIC     Gi0/2
 470    448a.5b03.7091    DYNAMIC     Gi0/2
 470    50eb.f6c8.c865    DYNAMIC     Gi0/2
 470    50eb.f6c8.c8f7    DYNAMIC     Gi0/2
 470    7427.eae9.cba2    DYNAMIC     Gi0/2
 470    920b.3d6a.8f4e    DYNAMIC     Gi0/2
 470    9c7b.ef34.26bf    DYNAMIC     Gi0/2
 470    9c7b.ef34.2799    DYNAMIC     Gi0/2
 470    a048.1cac.3a7f    DYNAMIC     Gi0/2
 470    c465.1635.4fd8    DYNAMIC     Gi0/2
 470    c4ad.3412.943c    DYNAMIC     Gi0/2
 470    c4ad.3452.be71    DYNAMIC     Gi0/2
 470    c4ad.3453.b9e4    DYNAMIC     Gi0/2
 470    d08e.7916.4d31    DYNAMIC     Gi0/2
 470    d4ca.6d1a.7230    DYNAMIC     Gi0/2
 470    d4ca.6dea.28cf    DYNAMIC     Gi0/2
 470    dc2c.6ebd.3cec    DYNAMIC     Gi0/2
 470    eaa0.6f65.d538    DYNAMIC     Gi0/2
 470    eceb.b888.fb50    DYNAMIC     Gi0/2
 470    f092.1cde.6f96    DYNAMIC     Gi0/2
 470    faa9.7fe5.7ff5    DYNAMIC     Gi0/2
 471    0000.5e00.0102    DYNAMIC     Gi0/2
 471    0000.5e00.0135    DYNAMIC     Gi0/2
 471    001b.4f41.8581    DYNAMIC     Gi0/2
 471    001b.4f41.e4bf    DYNAMIC     Gi0/2
 471    0021.a161.de0d    DYNAMIC     Gi0/2
 471    24d9.2143.83f9    DYNAMIC     Gi0/2
 471    24d9.2143.844c    DYNAMIC     Gi0/2
 471    24d9.2143.8475    DYNAMIC     Gi0/2
 471    24d9.2143.8b3c    DYNAMIC     Gi0/2
 471    24d9.2143.8bc2    DYNAMIC     Gi0/2
 471    24d9.2143.8bf2    DYNAMIC     Gi0/2
 471    24d9.2143.8c1f    DYNAMIC     Gi0/2
 471    24d9.2143.8c36    DYNAMIC     Gi0/2
 471    24d9.2143.8c43    DYNAMIC     Gi0/2
 471    24d9.2143.8c49    DYNAMIC     Gi0/2
 471    24d9.2143.8c51    DYNAMIC     Gi0/2
 471    2c44.fd7e.e9a8    DYNAMIC     Gi0/2
 471    2cc8.1b2c.e51f    DYNAMIC     Gi0/2
 471    3863.bb3b.1204    DYNAMIC     Gi0/2
 471    38bb.3cc0.5878    DYNAMIC     Gi0/2
 471    c4ad.3412.943c    DYNAMIC     Gi0/2
 471    c81f.ea6e.5a73    DYNAMIC     Gi0/2
 471    c81f.ea6e.5a83    DYNAMIC     Gi0/2
 471    d4ca.6d1a.7235    DYNAMIC     Gi0/2
 471    d89d.671c.7434    DYNAMIC     Gi0/2
 471    dc2c.6ebd.3cec    DYNAMIC     Gi0/2
 472    0000.5e00.0103    DYNAMIC     Gi0/2
 472    0000.5e00.0136    DYNAMIC     Gi0/2
 472    0021.a161.de0d    DYNAMIC     Gi0/2
 472    0023.245d.4b94    DYNAMIC     Gi0/2
 472    00e0.4c36.0baf    DYNAMIC     Gi0/2
 472    00e0.4c9c.3aee    DYNAMIC     Gi0/2
 472    1078.d2a3.52a9    DYNAMIC     Gi0/2
 472    1078.d2c1.2023    DYNAMIC     Gi0/2
 472    1c69.7a36.d429    DYNAMIC     Gi0/2
 472    207b.d29d.065a    DYNAMIC     Gi0/2
 472    207b.d2af.1046    DYNAMIC     Gi0/2
 472    24d9.2143.83f8    DYNAMIC     Gi0/2
 472    24e9.b334.9600    DYNAMIC     Gi0/2
 472    24e9.b396.2380    DYNAMIC     Gi0/2
 472    2c44.fd20.efe7    DYNAMIC     Gi0/2
 472    3464.a916.9579    DYNAMIC     Gi0/2
 472    3464.a916.97f0    DYNAMIC     Gi0/2
 472    3464.a916.98f8    DYNAMIC     Gi0/2
 472    3464.a916.98fe    DYNAMIC     Gi0/2
 472    3464.a916.9909    DYNAMIC     Gi0/2
 472    3464.a916.9996    DYNAMIC     Gi0/2
 472    3464.a916.c141    DYNAMIC     Gi0/2
 472    448a.5b03.6c54    DYNAMIC     Gi0/2
 472    448a.5b03.7299    DYNAMIC     Gi0/2
 472    448a.5b03.72e2    DYNAMIC     Gi0/2
 472    448a.5b03.7425    DYNAMIC     Gi0/2
